AH,C6H6(GT),CO(GT),NMHC(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S3(NOx),T
1.6362881652176042,7.796383745721157,-200.0,-200,-200.0,-200.0,1052.75,690.25,24.075000286102
1.6770332133554207,4.538932154052378,-200.0,-200,-200.0,-200.0,955.5,830.75,23.77499961853
1.625468596943139,2.896729471197665,-200.0,-200,-200.0,-200.0,858.5,951.25,23.700000286102
1.6085738933667773,1.7598199005398585,-200.0,-200,-200.0,-200.0,812.75,1122.75,24.77499961853
1.6353364434973368,1.7471088784062712,-200.0,-200,-200.0,-200.0,815.0,1126.75,22.875
1.6266206913369974,3.9150126062269686,-200.0,-200,-200.0,-200.0,901.75,877.0,22.000000476837
1.6255844860489497,7.646921006789133,-200.0,-200,-200.0,-200.0,1017.0,725.75,21.549999713898
1.628724675124223,23.27593534213422,-200.0,-200,-200.0,-200.0,1335.75,477.25,22.550000190735
1.6400077881323047,30.6700928185481,-200.0,-200,-200.0,-200.0,1392.5,416.0,23.77499961853
1.6474931470455871,20.41762323101125,-200.0,-200,-200.0,-200.0,1270.75,517.0,25.72500038147
1.6750533341254217,13.712370811214416,-200.0,-200,-200.0,-200.0,1169.25,606.5,27.849999427795
1.639650171933439,11.817138600992351,-200.0,-200,-200.0,-200.0,1142.75,643.0,29.875
1.589042123997951,10.0567841665389,-200.0,-200,-200.0,-200.0,1084.0,678.75,31.64999961853
1.5665253922893896,9.261074159819694,-200.0,-200,-200.0,-200.0,1051.25,715.0,31.500000476837
1.5669419432584495,7.581548498505182,-200.0,-200,-200.0,-200.0,1020.25,764.5,31.22500038147
1.558311282209423,13.137204610141337,-200.0,-200,-200.0,-200.0,1110.5,634.75,33.025000572205
1.514256377350172,12.170580769346868,-200.0,-200,-200.0,-200.0,1125.0,645.0,33.825000762939
1.4612583186420005,11.939258220184959,-200.0,-200,-200.0,-200.0,1098.5,656.75,33.049999713898
1.4346633053947584,14.127410287499904,-200.0,-200,-200.0,-200.0,1131.75,610.75,32.275000095367
1.4616398560543649,11.284781391298909,-200.0,-200,-200.0,-200.0,1076.5,628.5,28.400000095367
1.5051610021637332,10.285388069339872,-200.0,-200,-200.0,-200.0,1075.75,647.5,26.875
1.4407149915476893,10.818084252161581,-200.0,-200,-200.0,-200.0,1070.25,655.5,25.950000286102
1.4872444791619202,9.416675483049591,-200.0,-200,-200.0,-200.0,1052.0,674.75,25.0
1.5508124003970958,7.11910822834832,-200.0,-200,-200.0,-200.0,987.75,735.5,24.575000286102
1.6380631544483102,5.106145385761624,-200.0,-200,-200.0,-200.0,926.0,835.75,24.025000095367
1.6672456285089088,4.707071919244755,-200.0,-200,-200.0,-200.0,924.5,825.75,23.525000095367
1.6518690667919154,2.9362043355061673,-200.0,-200,-200.0,-200.0,869.25,952.5,22.674999713898
1.648051637303285,2.12117146696284,-200.0,-200,-200.0,-200.0,832.0,1048.5,24.14999961853
1.6424493738017978,2.892794518187693,-200.0,-200,-200.0,-200.0,854.0,954.25,22.525000095367
1.6847142986119619,4.284650061791204,-200.0,-200,-200.0,-200.0,912.75,860.5,22.0
1.6754079829584998,6.61866637230466,-200.0,-200,-200.0,-200.0,975.5,755.75,22.325000286102
1.6710549464980917,20.97283131106031,-200.0,-200,-200.0,-200.0,1309.0,504.5,23.074999809265
1.6871540238225093,26.211771538501925,-200.0,-200,-200.0,-200.0,1332.5,443.0,24.674999713898
1.6852351177338443,16.059913624790514,-200.0,-200,-200.0,-200.0,1209.0,546.25,27.699999332428
1.60292975119868,15.259858728740529,-200.0,-200,-200.0,-200.0,1179.5,568.0,29.824999809265
1.4780355069399254,16.528436274654716,-200.0,-200,-200.0,-200.0,1203.5,552.25,31.47500038147
1.408315039308539,14.057870825978647,-200.0,-200,-200.0,-200.0,1142.5,610.0,31.800000190735
1.4410308002227628,12.228706894387537,-200.0,-200,-200.0,-200.0,1120.0,626.25,31.424999237061
1.3795678293754918,8.889611855025933,2.9,-200,-200.0,-200.0,1030.25,725.75,32.5
1.3337975358800858,11.046899828729593,1.9,-200,101.0,209.0,1057.5,673.25,33.75
1.5393351194599916,7.593416608863416,1.4,-200,71.0,132.0,1040.0,755.5,34.525000572205
1.5986557884922934,10.090264949394179,2.0,-200,82.0,166.0,1093.25,666.25,32.650000572205
1.5972463430067834,14.073311396432945,2.7,-200,104.0,243.0,1184.25,594.0,31.374999523163
1.5919666152259686,14.135145923260188,2.8,-200,105.0,247.0,1179.5,568.25,27.699999809265
1.5978923820949742,10.27188017172599,2.0,-200,87.0,165.0,1078.75,632.5,26.174999713898
1.5825398009247922,11.48938537419016,2.1,-200,98.0,187.0,1095.25,620.75,25.675000190735
1.5800276600220728,10.859535166937011,2.0,-200,105.0,206.0,1072.5,639.25,25.150000095367
1.6031320334178316,10.35981673297665,1.8,-200,104.0,200.0,1062.5,655.25,24.35000038147
1.6030632315941042,9.540642925320222,1.9,-200,96.0,189.0,1046.0,670.5,23.699999809265
1.599227628983045,7.021221524297898,1.3,-200,79.0,136.0,953.25,741.75,22.75
1.5985447924127671,3.339212977494369,0.7,-200,61.0,83.0,864.25,946.5,22.75
1.5888751201304987,2.61926987611744,0.5,-200,-200.0,-200.0,829.25,994.25,22.324999809265
1.57100926380947,2.787414370831833,0.5,-200,48.0,72.0,837.75,963.25,20.75
1.5184129545137144,4.3125946666846815,0.6,-200,63.0,121.0,913.25,801.75,19.724999904633
1.467755584546933,8.53088910572999,1.3,-200,92.0,268.0,1039.0,687.0,19.775000095367
1.4915042042746636,20.853976003052793,3.6,-200,99.0,451.0,1252.25,499.0,20.575000286102
1.5143018856156805,35.217726921167475,4.9,-200,117.0,458.0,1410.3333333333,392.66666666667,23.199999491374
1.4541716581621362,18.737902613801893,3.9,-200,142.0,487.0,1217.25,532.5,26.324999809265
1.4008110067411885,12.801609521790523,2.2,-200,121.0,319.0,1113.5,632.75,29.074999809265
1.3175727315885963,11.151581216129403,1.9,-200,122.0,269.0,1025.75,688.75,29.974999904633
1.2594069626757904,13.31770051337886,2.2,-200,108.0,224.0,1050.5,646.25,32.400000095367
1.3053746400256843,11.256683224907974,2.0,-200,80.0,162.0,1026.5,700.0,31.27499961853
1.2717894003358112,10.386938409035164,1.7,-200,93.0,189.0,996.25,722.25,31.075000286102
1.2319796432927763,12.294239862352264,2.0,-200,108.0,213.0,1027.5,685.75,33.324999809265
1.2022260729555687,12.301530519132688,2.1,-200,118.0,245.0,1029.5,705.0,35.474999427795
1.1890216374184857,19.405953728009944,3.2,-200,149.0,341.0,1132.5,595.0,34.625
1.1841732201362287,21.53437738309015,4.0,-200,171.0,382.0,1180.25,566.75,33.25
1.1896263561711773,25.660599613091325,4.4,-200,154.0,358.0,1260.75,527.5,30.025000095367
1.2263993376518665,14.508576744820013,3.0,-200,122.0,288.0,1092.5,599.25,27.974999904633
1.3278744095392079,11.404531575678483,2.2,-200,126.0,252.0,1068.0,649.5,27.200000286102
1.3656911978204298,9.481835343396181,1.7,-200,121.0,201.0,1030.75,699.75,26.550000190735
1.3246827268701464,11.638524261032968,1.9,-200,125.0,225.0,1054.75,634.5,25.299999713898
1.3432052305194484,11.411592481675298,2.0,-200,126.0,242.0,1060.25,621.75,24.349999904633
1.3778683111622458,7.540072456167103,1.5,-200,96.0,167.0,961.75,726.25,24.424999713898
1.3890733034928886,5.257451382616683,0.8,-200,73.0,99.0,873.75,845.5,23.050000190735
1.3976864922999472,3.145131870638927,0.6,-200,-200.0,-200.0,832.0,976.75,22.700000286102
1.4004485258464545,3.959876432723153,0.6,-200,65.0,87.0,834.0,906.75,21.849999904633
1.3999404958484991,4.629884529509057,0.7,-200,90.0,164.0,864.75,866.25,21.025000572205
1.4323437238322085,5.817659747566895,0.8,-200,58.0,87.0,902.5,819.25,21.799999713898
1.4606765339025456,20.030069212750167,2.9,-200,27.0,93.0,1235.5,542.25,21.624999523163
1.4886279242102294,30.04849787229482,5.2,-200,67.0,417.0,1463.75,418.5,22.849999904633
1.5097507653215998,18.72917902853018,3.3,-200,96.0,406.0,1257.75,513.75,26.200000286102
1.5165371256477855,15.799404577711947,-200.0,-200,-200.0,-200.0,1202.75,576.75,30.75
1.5105253308243791,14.329123146119334,-200.0,-200,-200.0,-200.0,1156.25,615.5,34.074999809265
1.4370129216495555,14.399230713541861,-200.0,-200,-200.0,-200.0,1105.75,623.0,35.900000572205
1.2914935910727974,11.631403820053329,-200.0,-200,-200.0,-200.0,1008.0,696.75,33.699999809265
1.2790492153850215,11.06083302349295,-200.0,-200,-200.0,-200.0,1010.75,704.0,34.35000038147
1.2139837263549083,13.499245409646248,-200.0,-200,-200.0,-200.0,1049.25,667.0,36.375
1.1728762600023737,13.73529005407188,-200.0,-200,-200.0,-200.0,1052.75,693.5,38.700000762939
1.177352868470975,15.321192592490124,-200.0,-200,-200.0,-200.0,1088.3333333333,666.0,37.166666666667
1.1767092580173246,25.990703584165377,-200.0,-200,-200.0,-200.0,1248.0,550.25,36.099999427795
1.4344479828594898,28.560075534163506,-200.0,-200,-200.0,-200.0,1374.25,489.75,32.750000476837
1.4958203311150287,16.985953329637045,-200.0,-200,-200.0,-200.0,1213.25,571.5,29.97500038147
1.479406537773221,12.033004745084428,-200.0,-200,-200.0,-200.0,1108.25,639.5,28.699999809265
1.5119963168698272,10.103670544085142,-200.0,-200,-200.0,-200.0,1071.0,649.25,28.074999809265
1.4877223699960285,9.704809865547722,-200.0,-200,-200.0,-200.0,1043.75,672.0,27.375000476837
1.4919345145893679,9.638999814518419,-200.0,-200,-200.0,-200.0,1045.0,666.25,26.400000095367
1.4854666546328998,8.53088910572999,-200.0,-200,-200.0,-200.0,1004.0,699.0,24.900000095367
1.4759847167019509,5.670101821547905,-200.0,-200,-200.0,-200.0,943.75,784.0,23.950000286102
1.5129446630611725,3.076155477904867,-200.0,-200,-200.0,-200.0,868.0,921.25,25.174999713898
1.501063270425988,2.683705936502783,-200.0,-200,-200.0,-200.0,849.75,954.0,24.150000095367
1.5356915710840946,3.251883722306928,-200.0,-200,-200.0,-200.0,872.75,911.25,23.125
1.5521693186693102,5.056129143379375,-200.0,-200,-200.0,-200.0,904.75,841.75,22.949999809265
1.5523103967666878,17.99401672262385,-200.0,-200,-200.0,-200.0,1248.5,540.0,22.049999713898
1.562747186362516,34.46761546335951,-200.0,-200,-200.0,-200.0,1488.25,387.5,23.724999904633
1.5746944628902688,19.985210405486075,-200.0,-200,-200.0,-200.0,1300.0,489.0,26.675000190735
1.559890433960425,18.94778792993442,-200.0,-200,-200.0,-200.0,1311.25,524.0,31.424999713898
1.532384785090234,17.002690593644864,-200.0,-200,-200.0,-200.0,1232.0,564.5,34.474999427795
1.4063718344108893,13.355435931012263,-200.0,-200,-200.0,-200.0,1113.25,635.0,36.375
1.2884311188982123,11.193571577698146,-200.0,-200,-200.0,-200.0,1047.5,698.0,35.074999809265
1.2764598641533071,11.60294063640094,-200.0,-200,-200.0,-200.0,1053.5,696.75,35.724999427795
1.253409118356083,13.544795293426322,-200.0,-200,-200.0,-200.0,1104.25,669.75,37.625
1.1979420952791355,13.880823989502026,-200.0,-200,-200.0,-200.0,1129.75,673.75,38.799999237061
1.113777540681372,21.896708709617993,4.6,-200,-200.0,-200.0,1228.75,564.5,39.275000572205
1.4639020059526537,23.151672720669385,4.3,-200,-200.0,-200.0,1347.25,528.5,37.049999237061
1.5094646230986202,24.534115984482188,4.9,-200,-200.0,-200.0,1424.25,487.5,33.224999427795
1.4619816954935012,16.256486172925445,4.0,-200,-200.0,-200.0,1305.25,545.75,31.000000476837
1.3561984232625857,13.129706743219696,2.6,-200,-200.0,-200.0,1179.75,618.5,29.52499961853
1.4502035682162073,8.1112075194409,1.3,-200,-200.0,-200.0,1029.0,708.5,29.050000190735
1.5001948358961734,8.060397725174244,1.5,-200,-200.0,-200.0,1080.0,701.66666666667,27.833333333333
1.499882292402026,11.418655250761152,2.2,-200,-200.0,-200.0,1196.5,600.75,25.97500038147
1.4870026404719343,6.719763165176905,1.2,-200,-200.0,-200.0,1005.5,737.5,25.800000190735
1.468402013092955,6.171846614801026,0.9,-200,-200.0,-200.0,987.25,771.75,25.400000095367
1.4640382791685376,4.453477389405901,0.8,-200,-200.0,-200.0,958.25,815.5,25.175000190735
1.456800102951051,4.682892421913301,0.8,-200,-200.0,-200.0,962.0,812.5,22.950000286102
1.4337249402695968,4.615472500096256,0.8,-200,-200.0,-200.0,958.0,808.5,22.125
1.4422177480009974,5.338916979838759,1.0,-200,-200.0,-200.0,975.5,795.0,22.5
1.4436350651717396,9.145099271304806,1.7,-200,-200.0,-200.0,1087.75,636.0,21.974999904633
1.463880761057119,11.039936039300839,1.9,-200,-200.0,-200.0,1159.0,594.5,23.400000095367
1.4807985541378854,10.265129061124828,2.0,-200,-200.0,-200.0,1156.25,614.75,26.675000190735
1.4771049718667213,11.172567986822713,2.2,-200,-200.0,-200.0,1202.0,649.25,31.275000572205
1.4836646384008183,12.890739433927623,2.3,-200,-200.0,-200.0,1226.0,622.0,34.800000190735
1.4263074238338058,13.21980155138646,2.3,-200,-200.0,-200.0,1181.0,638.25,38.324999809265
1.3107030304634453,9.764202059305013,1.8,-200,-200.0,-200.0,1061.5,728.75,37.050000190735
1.277094957845064,7.934977356048177,1.4,-200,-200.0,-200.0,1012.5,797.75,37.325000762939
1.27359081466174,8.338444389674756,1.6,-200,-200.0,-200.0,1028.75,787.25,38.27499961853
1.2793498260117175,11.888908849711504,2.3,-200,-200.0,-200.0,1143.5,681.5,40.699999809265
1.3075502742504512,12.279664077200536,2.4,-200,-200.0,-200.0,1158.5,664.0,39.52499961853
1.366434951730163,10.00999079628528,2.1,-200,-200.0,-200.0,1113.25,704.75,36.60000038147
1.3841505059237993,9.112994655087892,1.8,-200,-200.0,-200.0,1099.5,730.25,32.825000286102
1.333788305894125,7.766392552688361,1.7,-200,-200.0,-200.0,1036.75,765.0,30.724999904633
1.2052318962551405,10.278633174525405,1.9,-200,-200.0,-200.0,1054.5,719.5,30.10000038147
1.0440255901316426,8.044167346520918,1.6,-200,-200.0,-200.0,979.5,811.5,29.724999904633
0.9888502870578975,13.30261909342071,2.6,-200,-200.0,-200.0,1083.0,706.0,29.550000190735
1.0845966823378372,30.315761337579293,5.8,-200,-200.0,-200.0,1398.5,473.25,28.02499961853
1.178771437394245,18.54638399620996,3.0,-200,-200.0,-200.0,1193.75,555.25,27.150000095367
1.115527048199784,7.299092625761445,1.5,-200,-200.0,-200.0,970.25,791.5,27.474999427795
1.1761721608760924,4.18285001004356,0.9,-200,-200.0,-200.0,898.25,911.5,27.125
1.1918522518662193,5.101134317941586,1.1,-200,-200.0,-200.0,929.25,878.5,26.400000572205
1.213055881800318,4.425146462846976,0.9,-200,-200.0,-200.0,912.5,863.5,25.575000286102
1.2352115450361465,2.2115838820803524,0.7,-200,-200.0,-200.0,853.75,1102.0,25.424999713898
1.2296226573281253,2.912492080376828,0.6,-200,-200.0,-200.0,881.0,963.75,25.525000572205
1.2089053811105726,2.473977118278611,0.7,-200,-200.0,-200.0,867.25,1041.5,27.049999713898
1.2296204180937966,2.7796748221150374,0.8,-200,-200.0,-200.0,884.5,1059.0,29.924999713898
1.2477080789260344,3.0278593859425342,0.9,-200,-200.0,-200.0,899.25,1037.25,31.949998855591
1.1582816150060284,2.6951462531387347,1.0,-200,-200.0,-200.0,885.5,1070.5,32.950000762939
1.0369050676769538,2.9798895042342073,0.9,-200,-200.0,-200.0,863.5,1096.0,34.5
0.9532801526441281,2.3682384058786643,0.7,-200,-200.0,-200.0,821.75,1191.25,33.224999427795
0.9699389977785654,2.1731361617436282,0.6,-200,-200.0,-200.0,810.0,1255.0,32.225000858307
0.8466559746587603,1.8890827441233966,0.6,-200,-200.0,-200.0,784.25,1327.25,32.625
0.8683198521179386,2.706607310569878,0.8,-200,-200.0,-200.0,823.25,1228.25,33.049999237061
0.8622351485481696,3.4232992506718727,0.9,-200,-200.0,-200.0,862.5,1153.0,32.949999809265
0.8242896345810009,4.307931854750126,1.1,-200,-200.0,-200.0,879.5,1045.75,31.599999427795
0.8161519247672229,7.038453654816475,1.7,-200,-200.0,-200.0,951.25,897.0,29.275000095367
0.9002489833468869,5.462115192689236,1.5,-200,-200.0,-200.0,941.5,930.25,27.849999904633
0.952434155065443,7.049951745139518,1.6,-200,-200.0,-200.0,987.75,844.75,27.125
0.9958924040264603,6.719763165176905,1.7,-200,-200.0,-200.0,1008.25,831.75,26.325000286102
1.0825699654538268,5.116173813476844,1.3,-200,-200.0,-200.0,964.75,878.25,25.875
1.17636642594609,4.109470042754052,1.3,-200,-200.0,-200.0,957.0,910.75,25.349999904633
1.2378201597671616,3.222993460672848,1.0,-200,-200.0,-200.0,920.5,953.5,24.825000286102
1.290618895766896,1.7060697219224368,0.6,-200,-200.0,-200.0,854.0,1105.5,24.349999904633
1.3403674541949429,1.0477964086026725,0.5,-200,-200.0,-200.0,826.25,1249.5,24.025000095367
1.3880883105123671,1.0224145989759525,-200.0,-200,-200.0,-200.0,828.0,1280.5,23.924999713898
1.3991379313955643,1.941878073061594,0.4,-200,-200.0,-200.0,892.0,1076.25,23.474999904633
1.4195359812633985,3.12477702038371,0.7,-200,-200.0,-200.0,954.25,938.25,23.674999713898
1.4246982543440718,7.778383116128054,1.8,-200,-200.0,-200.0,1119.5,727.75,23.599999904633
1.3649910092369966,8.53088910572999,1.9,-200,-200.0,-200.0,1095.75,715.5,24.349999904633
1.2931756002307244,7.977364527024395,1.7,-200,-200.0,-200.0,1057.5,748.75,26.349999904633
1.2463741009327347,5.743678765887553,1.3,-200,-200.0,-200.0,977.0,842.5,27.625000476837
1.1586411595154942,6.613069048819442,1.4,-200,-200.0,-200.0,976.75,827.0,29.200000286102
1.1423323239848635,5.262527331625359,1.3,-200,-200.0,-200.0,942.5,879.5,29.224999904633
1.1434000256956098,6.036635420094221,1.4,-200,-200.0,-200.0,964.0,849.75,29.424999713898
1.1558449186557176,5.35425120194834,1.2,-200,-200.0,-200.0,953.0,889.0,29.799999872843
1.1217406637487675,6.052793316140268,1.3,-200,-200.0,-200.0,967.0,853.5,30.075000286102
1.140611099767637,6.674750599214449,1.5,-200,-200.0,-200.0,995.75,839.75,30.075000286102
1.1228667471470217,11.695554651706665,2.3,-200,-200.0,-200.0,1090.5,698.5,29.625
1.12780516476605,13.50683251398055,2.6,-200,-200.0,-200.0,1113.75,662.5,29.574999809265
1.1225596709732562,13.50683251398055,2.9,-200,-200.0,-200.0,1132.75,646.75,28.049999713898
1.1723176880785253,8.52465200763202,1.8,-200,-200.0,-200.0,1031.25,730.5,26.800000190735
1.1600138997465435,5.482764633691687,1.3,-200,-200.0,-200.0,952.25,856.0,25.650000572205
1.1255395134023216,5.822959543858955,1.3,-200,-200.0,-200.0,948.75,835.0,25.424999713898
1.1613769984231608,4.765319158079068,1.2,-200,-200.0,-200.0,932.0,888.5,24.950000286102
1.2362358012017707,5.206806806608315,1.2,-200,-200.0,-200.0,966.0,859.25,24.625000476837
1.3056858312349902,3.0158363034358335,0.8,-200,-200.0,-200.0,888.0,972.5,24.22500038147
1.2876076797799227,2.7142595317843483,0.6,-200,-200.0,-200.0,846.75,1012.0,24.0
1.2522085674818315,3.5812024590957425,0.6,-200,-200.0,-200.0,856.25,955.25,21.900000095367
1.2592800468844416,4.444025183031574,0.6,-200,-200.0,-200.0,881.0,876.25,22.35000038147
1.2861028976551059,4.00495801135597,0.7,-200,-200.0,-200.0,882.0,936.25,22.949999809265
1.3122166698281381,7.718509188108721,1.3,-200,64.0,169.0,1015.75,775.5,23.125
1.3376363219505298,13.880823989502026,2.5,-200,72.0,231.0,1227.75,627.75,23.724999904633
1.3687798300420173,21.952680637394874,3.4,-200,73.0,232.0,1310.75,528.75,25.77499961853
1.3668928335363941,10.150649865204098,2.1,-200,64.0,145.0,1081.0,702.5,27.300000190735
1.2884887015757902,10.414090310619091,2.2,-200,74.0,170.0,1103.5,704.5,30.999999523163
1.1638375836606563,7.959186808148644,1.7,-200,89.0,214.0,990.75,787.25,31.599999904633
1.0173085674521913,10.0567841665389,2.1,-200,-200.0,-200.0,1007.5,754.5,32.474998950958
0.9427861886106805,10.735385264170212,2.2,-200,-200.0,-200.0,985.5,752.25,31.699999809265
0.9767642330271202,7.8504920260883315,1.4,-200,-200.0,-200.0,948.25,827.5,31.52499961853
0.9561768423285979,7.124884256284368,1.4,-200,-200.0,-200.0,919.0,850.5,31.64999961853
0.9278884296528436,9.010583552600266,1.6,-200,-200.0,-200.0,958.25,819.75,32.35000038147
0.9335883085013681,11.172567986822713,2.3,-200,-200.0,-200.0,1037.25,747.0,31.700000286102
0.9337366159695074,16.04357861573814,3.3,-200,-200.0,-200.0,1119.75,652.75,31.125000476837
0.993327028088949,19.913525522719976,4.1,-200,-200.0,-200.0,1205.0,578.5,28.875
1.1112040438700386,15.331870056817301,3.3,-200,-200.0,-200.0,1171.75,597.0,27.449999809265
1.145298303563418,11.123625027988625,2.2,-200,-200.0,-200.0,1088.25,667.75,26.25
1.1288015385737742,10.023350836379478,-200.0,-200,-200.0,-200.0,1055.0,694.0,25.449999809265
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
0.8986586602403116,34.5355227913563,-200.0,-200,-200.0,-200.0,1297.0,848.0,22.700000762939
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.4,-200,-200.0,-200.0,-200.0,-200.0,-200.0
0.9484422756554806,18.912737841110847,4.0,-200,188.0,477.0,1324.75,925.5,32.39999961853
0.9234691979317854,24.085686812641722,4.7,-200,176.0,502.0,1383.25,823.75,29.875
0.93602983160511,18.054084903589523,3.8,-200,163.0,420.0,1253.75,872.75,28.224999427795
1.0019150433863884,15.807517982053575,2.8,-200,155.0,344.0,1220.75,874.25,26.75
1.0130754326813078,14.649682363278062,2.6,-200,146.0,307.0,1225.75,861.75,25.10000038147
0.9721726096785893,10.570799727369263,2.0,-200,131.0,251.0,1099.75,983.75,25.375
0.8775061581605952,7.516415424125155,1.4,-200,119.0,180.0,999.0,1113.5,24.85000038147
0.8558284474739248,7.369277782824489,1.2,-200,98.0,141.0,980.25,1087.5,23.200000286102
0.8959472040770305,3.77291593711671,0.6,-200,89.0,105.0,858.75,1253.75,22.325000286102
0.9184013114828415,2.3000316105315717,0.3,-200,-200.0,-200.0,814.0,1369.75,23.049999713898
0.8982004633820142,2.2929014229629385,0.2,-200,68.0,74.0,806.0,1366.25,21.375
0.8544680017733847,2.664684868102575,0.4,-200,65.0,91.0,813.25,1327.0,21.650000572205
0.8342469276097582,4.936947752144086,0.6,-200,81.0,143.0,889.0,1223.5,20.27499961853
0.8501148800633332,18.234801227497126,3.0,-200,136.0,553.0,1199.75,797.5,19.674999713898
0.8736152842179132,21.386474809325527,3.2,-200,130.0,542.0,1288.5,723.75,20.974999904633
0.9024958324357697,21.331123414716235,3.5,-200,157.0,590.0,1355.0,740.75,25.0
0.9707750762062394,19.85089135668633,3.1,-200,171.0,590.0,1277.25,799.75,31.049999713898
1.0189256018827375,14.783483035362297,2.2,-200,143.0,387.0,1155.75,906.75,34.925000190735
0.9297465890277175,12.624141307148411,1.7,-200,116.0,252.0,1053.75,1005.5,37.074999809265
0.954151888383178,12.972673346205386,2.0,-200,129.0,310.0,1095.75,970.75,34.950000762939
0.9733077382914166,16.182651999829726,2.5,-200,168.0,396.0,1159.75,872.75,35.050000190735
0.9384668487003028,15.020865759657433,2.4,-200,152.0,329.0,1147.5,924.0,35.425000190735
0.9221248168202179,16.215449497341705,2.9,-200,175.0,393.0,1166.0,877.5,38.425000190735
0.9276824083985059,22.723724962770515,4.2,-200,212.0,522.0,1314.75,794.0,37.625
0.9242106024713735,32.346781894398696,5.4,-200,220.0,631.0,1424.75,659.5,35.175000190735
1.1378995368732723,22.317981765359505,4.3,-200,175.0,435.0,1329.25,704.25,31.150000572205
1.2289716221049776,16.578088287183164,3.6,-200,165.0,407.0,1298.75,762.5,29.25
1.139154841928324,11.026014077218859,2.0,-200,136.0,255.0,1122.5,845.25,28.275000095367
1.1329883316878546,11.2777540500341,1.5,-200,111.0,180.0,1088.5,831.25,27.424999713898
1.1929053148673119,9.267535472195304,1.5,-200,114.0,186.0,1081.0,876.25,26.150000095367
1.2049122318384506,7.33414941150519,1.2,-200,96.0,147.0,1030.75,949.75,25.224999904633
1.1784191410344809,5.477599159348292,1.0,-200,75.0,101.0,969.0,1035.0,24.400000254313
1.1289381567444008,3.4656763020974166,0.5,-200,58.0,69.0,880.75,1174.5,23.699999809265
1.1490929791951607,2.775808488627036,0.5,-200,-200.0,-200.0,868.75,1219.0,24.224999904633
1.168752209352062,2.87315397168927,0.4,-200,41.0,49.0,866.0,1162.0,24.5
1.1623637076135223,3.6070940024273646,0.5,-200,55.0,91.0,894.5,1134.25,22.375000476837
1.163114033803695,5.4569580235554955,0.7,-200,73.0,144.0,932.75,1017.5,22.300000190735
1.1515067814540245,15.452209964915284,2.4,-200,108.0,430.0,1208.5,761.5,21.374999523163
1.1382523668733175,28.299541031454783,4.1,-200,147.0,606.0,1416.75,587.0,22.89999961853
1.037772806831193,17.77165406258,3.0,-200,150.0,519.0,1227.0,738.75,26.599999904633
0.9769518206312134,12.77195815541459,2.0,-200,131.0,353.0,1092.5,870.5,30.299999713898
0.9234396450046651,15.669831720124469,2.5,-200,144.0,429.0,1134.5,867.0,32.775001049042
0.9416403759700759,15.396001425208011,2.4,-200,151.0,345.0,1112.25,865.75,34.325000762939
0.9535876017986268,15.613286694674443,2.6,-200,165.0,417.0,1146.5,857.5,33.325000762939
0.995931892900307,12.602032076385091,1.9,-200,135.0,276.0,1086.0,907.25,33.025000572205
1.0028863873724214,12.177840077441488,2.1,-200,143.0,280.0,1077.0,908.25,33.599999427795
1.0106178600345137,13.415907252484363,2.5,-200,153.0,365.0,1110.0,881.75,34.875
1.026996745907023,14.251397008327942,2.7,-200,149.0,363.0,1146.25,846.0,33.375000953674
1.0410174694370025,16.47884777047315,3.3,-200,164.0,393.0,1211.0,797.25,31.64999961853
1.0708955083854395,17.372686467446645,3.2,-200,180.0,385.0,1218.25,754.5,29.199999809265
1.099106209896083,12.942853590314305,2.6,-200,159.0,307.0,1136.25,823.5,27.700000286102
1.099064815962131,8.221420840094932,1.4,-200,119.0,194.0,1016.75,932.25,27.14999961853
1.1070707260863177,9.15795459328947,1.6,-200,127.0,205.0,1062.5,886.25,26.02499961853
